Applicant Id,Applicant Name,CGPA,GRE,TOEFL,IELTS,Research,Degree_ID,Universities Applied,CID
10001460,Avanell,9.34,331,119,8.5,1,DL2,4,CU61
10001461,Carolyne,9.13,327,108,8,1,DL1,5,CU50
10001462,Delcie,8.09,312,104,7.5,0,DL2,3,CU38
10001463,Doretta,8.36,308,103,8.5,1,DL2,2,CU29
10001464,Evelene,8.79,324,111,8,1,DL2,3,CU26
10001465,Hertha,8.76,325,110,8,1,DL2,2,CU83
10001466,Icie,8.68,313,102,8,0,DL1,3,CU44
10001467,Ilean,8.45,312,105,9,0,DL3,2,CU71
10001468,Ileana,8.17,314,107,8,1,DL2,3,CU60
10001469,Junita,9.14,327,113,9,0,DL1,4,CU30
10001470,Laurice,8.34,308,108,9,0,DL1,4,CU1
10001471,Lilian,8.22,306,105,6,1,DL2,2,CU49
10001472,Lorain,7.86,299,96,6,0,DL3,2,CU82
10001473,Maida,7.64,294,95,7,0,DL3,1,CU96
10001474,Marcelene,8.01,312,99,7,1,DL3,1,CU19
10001475,Melda,7.95,315,100,8.5,0,DL3,1,CU63
10001476,Mertie,8.96,322,110,6.5,1,DL2,3,CU63
10001477,Odelia,9.45,329,113,7.5,1,DL3,5,CU8
10001478,Pearly,8.62,320,101,6,0,DL3,2,CU12
10001479,Romona,8.49,308,103,7.5,0,DL2,2,CU66
10001480,Rosanne,8.73,304,102,7.5,0,DL2,2,CU94
10001481,Vernita,8.64,311,102,6,1,DL3,3,CU90
10001482,Vinnie,9.11,317,110,6,1,DL2,3,CU91
10001483,Vonnie,8.79,312,106,8.5,1,DL1,3,CU27
10001484,Willard,8.9,321,111,8.5,1,DL3,3,CU88
10001485,Albertine,9.66,340,112,6,1,DL3,4,CU97
10001486,Allean,9.26,331,116,6,1,DL2,5,CU54
10001487,Allen,9.19,336,118,6,1,DL1,5,CU71
10001488,Angelica,9.08,324,114,7.5,1,DL2,5,CU65
10001489,Arletha,9.02,314,104,6,0,DL2,4,CU41
10001490,Blanchie,9,313,109,7,0,DL1,3,CU28
10001491,Eleonore,7.65,307,105,8,0,DL1,2,CU61
10001492,Elfrieda,7.87,300,102,9,0,DL2,2,CU41
10001493,Emelda,7.97,302,99,8,0,DL3,2,CU45
10001494,Etha,8.18,312,98,8.5,1,DL3,1,CU40
10001495,Evaline,8.32,316,101,9,1,DL2,2,CU13
10001496,Evelena,8.57,317,100,6.5,0,DL2,2,CU68
10001497,Geraldean,8.67,310,107,6.5,0,DL1,3,CU68
10001498,Gretta,9.11,320,120,6,0,DL1,3,CU29
10001499,Henretta,9.24,330,114,7,1,DL3,3,CU71
10001500,Jose,8.65,305,112,8,0,DL2,3,CU5
10001501,Leroy,8,309,106,8,0,DL2,2,CU86
10001502,Louetta,8.76,319,108,6.5,0,DL1,2,CU66
10001503,Lurlene,8.45,322,105,9,1,DL1,2,CU43
10001504,Macy,8.55,323,107,6.5,1,DL1,3,CU22
10001505,Madalene,8.43,313,106,6,0,DL1,2,CU31
10001506,Maple,8.8,321,109,7.5,1,DL3,3,CU52
10001507,Mardelle,9.1,323,110,9,1,DL3,3,CU42
10001508,Margrette,9,325,112,9,1,DL1,4,CU35
10001509,Mellie,8.53,312,108,7.5,0,DL2,3,CU77
10001510,Michiko,8.6,308,110,7.5,0,DL1,4,CU70
10001511,Nevada,8.74,320,104,6,1,DL2,3,CU73
10001512,Nyla,9.18,328,108,6,1,DL1,4,CU81
10001513,Oneita,9,311,107,8.5,1,DL3,4,CU59
10001514,Rogene,8.04,301,100,9,0,DL2,3,CU21
10001515,Thalia,8.13,305,105,6,0,DL2,2,CU21
10001516,Tommye,8.07,308,104,6,0,DL2,2,CU31
10001517,Tressa,7.86,298,101,7,0,DL3,2,CU41
10001518,Tula,8.01,300,99,7.5,0,DL1,1,CU80
10001519,Verta,8.8,324,111,8,1,DL1,3,CU90
10001520,Wayne,8.69,327,113,8.5,1,DL2,4,CU43
10001521,Willetta,8.5,317,106,7,1,DL3,3,CU30
10001522,Adelene,8.44,323,104,7.5,1,DL2,3,CU59
10001523,Aliene,8.27,314,107,7.5,0,DL2,2,CU12
10001524,Alleen,8.18,305,102,7.5,0,DL3,2,CU58
10001525,Arvella,8.33,315,104,7.5,0,DL1,3,CU5
10001526,Blondell,9.14,326,116,9,1,DL1,3,CU57
10001527,Clydie,8.02,299,100,8,0,DL3,3,CU41
10001528,Curtis,7.86,295,101,6,0,DL1,2,CU96
10001529,Delila,8.77,324,112,9,1,DL3,4,CU70
10001530,Dell,7.89,297,96,8.5,0,DL1,2,CU13
10001531,Dicie,8.66,327,113,6.5,1,DL2,3,CU1
10001532,Eura,8.12,311,105,7,1,DL3,2,CU39
10001533,Haruko,8.21,308,106,6,1,DL2,3,CU80
10001534,Hermelinda,8.54,319,108,6,1,DL1,3,CU19
10001535,Imagene,8.65,312,107,7.5,1,DL2,4,CU96
10001536,Izola,9.11,325,111,7.5,1,DL2,4,CU67
10001537,Jossie,8.79,319,110,8.5,0,DL2,3,CU88
10001538,Lavena,9.47,332,118,7.5,1,DL1,5,CU72
10001539,Leonard,8.74,323,108,8,1,DL2,5,CU8
10001540,Loreta,8.66,324,107,6,1,DL1,5,CU86
10001541,Luverne,8.46,312,107,6.5,1,DL3,3,CU53
10001542,Madelene,8.76,326,110,8.5,1,DL2,3,CU17
10001543,Margo,8.24,308,106,7,0,DL3,3,CU51
10001544,Merlene,8.13,305,103,9,0,DL2,2,CU17
10001545,Michael,7.34,295,96,6.5,0,DL3,2,CU78
10001546,Mignon,7.43,316,98,8.5,0,DL1,1,CU65
10001547,Nadene,7.64,304,97,7.5,0,DL3,2,CU10
10001548,Neomi,7.34,299,94,8,0,DL1,1,CU17
10001549,Onita,7.25,302,99,6.5,0,DL1,1,CU73
10001550,Precious,8.04,313,101,7,0,DL3,3,CU76
10001551,Rene,8.27,318,107,6,1,DL3,3,CU67
10001552,Roseanne,8.67,325,110,8,1,DL1,4,CU87
10001553,Roselle,8.06,303,100,6,1,DL1,2,CU45
10001554,Ruthann,8.17,300,102,7,0,DL1,3,CU11
10001555,Vernetta,7.67,297,98,6.5,0,DL3,2,CU20
10001556,Willis,8.12,317,106,7,0,DL1,2,CU89
10001557,Zada,8.77,327,109,7,1,DL3,3,CU12
10001558,Ammie,7.89,301,104,6.5,1,DL1,2,CU20
10001559,Arnetta,7.64,314,105,7.5,0,DL2,2,CU42
10001560,Aubrey,8.44,321,107,7.5,0,DL1,2,CU2
10001561,Bill,8.64,322,110,8,1,DL1,3,CU88
10001562,Corrie,9.54,334,116,6,1,DL2,4,CU97
10001563,Daphine,9.23,338,115,6,1,DL3,5,CU27
10001564,Ema,8.36,306,103,9,0,DL3,2,CU71
10001565,Ettie,8.9,313,102,8.5,1,DL2,3,CU95
10001566,Jerline,9.17,330,114,9,1,DL2,4,CU55
10001567,Jule,8.34,320,104,7.5,1,DL3,3,CU89
10001568,Lala,7.46,311,98,6,0,DL3,1,CU43
10001569,Lanell,7.88,298,92,9,0,DL1,1,CU40
10001570,Leanora,8.03,301,98,6,1,DL2,1,CU52
10001571,Lorina,8.24,310,103,6,0,DL1,2,CU48
10001572,Lu,9.22,324,110,7,1,DL1,3,CU67
10001573,Marna,9.62,336,119,7.5,1,DL1,4,CU28
10001574,Neomia,8.54,321,109,6.5,1,DL2,3,CU79
10001575,Olean,7.65,315,105,7.5,0,DL3,2,CU20
10001576,Onnie,7.66,304,101,6,0,DL2,2,CU1
10001577,Rosabelle,7.43,297,96,8,0,DL3,2,CU28
10001578,Roselee,7.56,290,100,7.5,0,DL1,1,CU10
10001579,Rufina,7.65,303,98,8,0,DL2,1,CU59
10001580,Seena,8.43,311,99,6,1,DL2,1,CU76
10001581,Venus,8.84,322,104,7,1,DL1,3,CU84
10001582,Verba,8.67,319,105,7.5,1,DL2,3,CU7
10001583,Vertie,9.15,324,110,7.5,1,DL2,4,CU23
10001584,Wanetta,8.26,300,100,7,0,DL1,3,CU40
10001585,Yola,9.74,340,113,9,1,DL2,4,CU74
10001586,Alexandria,9.82,335,117,6.5,1,DL3,5,CU31
10001587,Annamay,7.96,302,101,6.5,0,DL2,2,CU48
10001588,Arlys,8.1,307,105,9,0,DL3,2,CU20
10001589,Bernell,7.8,296,97,8.5,0,DL2,2,CU81
10001590,Bonna,8.44,320,108,7.5,1,DL3,3,CU5
10001591,Christena,8.24,314,102,6,0,DL1,2,CU95
10001592,Daisey,8.65,318,106,6,0,DL2,3,CU47
10001593,Elga,9.12,326,112,6,1,DL1,4,CU80
10001594,Fernande,8.76,317,104,7,0,DL3,2,CU31
10001595,Ginger,9.23,329,111,7.5,1,DL2,4,CU61
10001596,Helon,9.04,324,110,6,1,DL1,3,CU77
10001597,Honey,9.11,325,107,6,1,DL2,3,CU62
10001598,Jesus,9.45,330,116,8,1,DL3,4,CU70
10001599,Lanelle,8.78,312,103,7,0,DL2,3,CU85
10001600,Lavonia,9.66,333,117,6,1,DL3,4,CU53
10001601,Lindy,9.65,337,118,8,1,DL2,4,CU5
10001602,Lorayne,8.87,324,107,9,1,DL2,4,CU70
10001603,Magdaline,8,316,104,8.5,1,DL1,3,CU64
10001604,Marcelyn,8.67,322,110,7,1,DL3,3,CU9
10001605,Meda,8.21,314,103,8.5,0,DL3,2,CU28
10001606,Melanie,9.34,330,115,6,1,DL3,5,CU37
10001607,Melrose,8.2,321,109,8,1,DL1,3,CU17
10001608,Meriam,7.9,308,101,6,0,DL1,2,CU21
10001609,Pearlean,8,302,102,6,0,DL1,1,CU80
10001610,Rossie,8.6,323,108,8,0,DL3,3,CU51
10001611,Ruther,8.4,325,106,8,1,DL1,3,CU28
10001612,Stasia,9,327,111,7.5,1,DL3,4,CU49
10001613,Sydell,9.1,328,112,8.5,1,DL1,4,CU70
10001614,Veva,8,307,109,6.5,1,DL3,3,CU85
10001615,Virgia,8.2,311,104,8.5,1,DL2,3,CU68
10001616,Virgil,8.3,314,105,8,0,DL3,3,CU89
10001617,Wyona,8.7,317,107,8,0,DL1,3,CU79
10001618,Aggie,8,319,106,8.5,1,DL2,3,CU50
10001619,Albertina,8.8,318,110,8.5,0,DL2,3,CU83
10001620,Amada,8.5,303,102,7,0,DL2,3,CU55
10001621,Amber,7.9,312,107,6,1,DL1,3,CU65
10001622,Arleta,8.4,325,114,7.5,0,DL2,4,CU23
10001623,Candelaria,9.5,328,116,9,1,DL1,5,CU56
10001624,Carlota,9.7,334,119,8.5,1,DL2,5,CU50
10001625,Cathern,9.8,336,119,7.5,1,DL3,5,CU43
10001626,Catheryn,9.6,340,120,8,1,DL2,5,CU58
10001627,Dagmar,8.8,322,109,6.5,0,DL2,5,CU17
10001628,Dorma,7.5,298,98,7,1,DL1,2,CU19
10001629,Duane,7.2,295,93,6.5,0,DL1,1,CU19
10001630,Elfreda,7.3,310,99,7,0,DL1,2,CU61
10001631,Eulene,8.1,300,97,8,1,DL1,2,CU19
10001632,Evlyn,8.3,327,103,7,1,DL3,3,CU7
10001633,Floella,9.4,338,118,7.5,1,DL2,4,CU85
10001634,Gabrielle,9.6,340,114,8.5,1,DL1,5,CU85
10001635,Gaynelle,9.8,331,112,6.5,1,DL1,5,CU8
10001636,Genell,9.2,320,110,6,1,DL2,5,CU45
10001637,Gina,8.4,299,106,8,0,DL1,2,CU22
10001638,Glennis,7.8,300,105,7.5,0,DL2,1,CU4
10001639,Hideko,7.5,304,105,7,0,DL3,1,CU45
10001640,Hildreth,7.7,307,108,8.5,0,DL1,2,CU45
10001641,Ingeborg,8,308,110,9,1,DL2,3,CU24
10001642,Jennette,8.2,316,105,7.5,1,DL2,2,CU75
10001643,Jerrie,8.5,313,107,6,1,DL3,2,CU64
10001644,Jesusita,9.1,332,117,8,0,DL3,4,CU96
10001645,Jimmy,9.4,326,113,6,1,DL1,5,CU82
10001646,Lana,9.1,322,110,6,1,DL2,5,CU83
10001647,Leonarda,9.3,329,114,8.5,1,DL3,5,CU34
10001648,Loreen,9.7,339,119,7.5,0,DL2,5,CU18
10001649,Lorrine,8.85,321,110,6,1,DL3,3,CU32
10001650,Lovina,8.4,327,111,6,1,DL2,4,CU55
10001651,Luberta,8.3,313,98,7,1,DL2,3,CU13
10001652,Madelon,7.9,312,100,9,1,DL2,2,CU12
10001653,Majorie,8,334,116,6,1,DL1,4,CU82
10001654,Malissa,8.1,324,112,9,1,DL2,4,CU61
10001655,Marjie,8,322,110,7.5,0,DL2,3,CU26
10001656,Marry,7.7,320,103,6.5,0,DL1,3,CU97
10001657,Maye,7.4,316,102,9,0,DL3,3,CU80
10001658,Murl,7.6,298,99,7.5,0,DL2,2,CU24
10001659,Nena,6.8,300,99,6.5,1,DL1,1,CU64
10001660,Nicolina,8.3,311,104,8,0,DL3,2,CU94
10001661,Paulita,8.1,309,100,8,0,DL3,2,CU89
10001662,Peter,8.2,307,101,8,0,DL1,3,CU61
10001663,Roger,8.2,304,105,7.5,1,DL2,2,CU75
10001664,Rosaleen,8.5,315,107,7,1,DL2,2,CU69
10001665,Toshiko,8.7,325,111,8,0,DL1,3,CU66
10001666,Vernette,8.92,325,112,6.5,0,DL3,4,CU19
10001667,Virgene,9.02,327,114,7.5,0,DL3,3,CU39
10001668,Adah,8.64,316,107,6,1,DL3,2,CU90
10001669,Aiko,9.22,318,109,9,1,DL2,3,CU57
10001670,Alison,9.16,328,115,6.5,1,DL3,4,CU51
10001671,Alla,9.64,332,118,7.5,1,DL1,5,CU87
10001672,Allison,9.76,336,112,6.5,1,DL1,5,CU85
10001673,Alvin,9.45,321,111,8.5,1,DL1,5,CU2
10001674,Anabel,9.04,314,108,9,1,DL2,4,CU21
10001675,Annice,8.9,314,106,8.5,0,DL1,3,CU79
10001676,Antonina,8.56,329,114,7.5,1,DL1,2,CU38
10001677,Audre,8.72,327,112,9,1,DL1,3,CU7
10001678,Bea,8.22,301,99,6,0,DL3,2,CU89
10001679,Berdie,7.54,296,95,8.5,1,DL2,2,CU78
10001680,Bonny,7.36,294,93,9,0,DL1,1,CU14
10001681,Bruna,8.02,312,105,7.5,1,DL1,3,CU2
10001682,Bula,9.5,340,120,6.5,1,DL3,4,CU46
10001683,Cara,9.22,320,110,7.5,1,DL3,5,CU70
10001684,Celestina,9.36,322,115,7.5,1,DL2,5,CU11
10001685,Cleona,9.45,340,115,6.5,1,DL3,5,CU53
10001686,Clorinda,8.66,319,103,6,0,DL1,4,CU76
10001687,Darlyne,8.42,315,106,8,0,DL3,3,CU84
10001688,Edra,8.28,317,107,8,0,DL2,2,CU13
10001689,Erla,8.14,314,108,8.5,0,DL1,3,CU1
10001690,Evalee,8.76,316,109,8.5,1,DL2,4,CU38
10001691,Fonda,7.92,318,106,7.5,1,DL3,2,CU38
10001692,Gladyce,7.66,299,97,6.5,0,DL3,3,CU74
10001693,Hermina,8.03,298,98,6.5,0,DL3,2,CU72
10001694,Hessie,7.88,301,97,8,1,DL1,2,CU35
10001695,Holly,7.66,303,99,8,0,DL2,3,CU47
10001696,India,7.84,304,100,8,0,DL1,4,CU90
10001697,Izetta,8,306,100,8,0,DL2,2,CU1
10001698,Johnetta,8.96,331,120,6.5,1,DL1,3,CU19
10001699,Jolene,9.24,332,119,8,1,DL1,4,CU39
10001700,Kaye,8.88,323,113,8.5,1,DL2,3,CU92
10001701,Lavaughn,8.46,322,107,6,1,DL2,3,CU61
10001702,Lavone,8.12,312,105,8.5,0,DL2,2,CU42
10001703,Librada,8.25,314,106,7,0,DL3,2,CU42
10001704,Maebell,8.47,317,104,6,0,DL3,2,CU63
10001705,Maisie,9.05,326,112,7,1,DL3,3,CU97
10001706,Marcheta,8.78,316,110,8.5,1,DL2,3,CU41
10001707,Marcile,9.18,329,111,8.5,1,DL3,4,CU54
10001708,Marcille,9.46,338,117,6.5,1,DL1,4,CU33
10001709,Marvis,9.38,331,116,8.5,1,DL3,5,CU39
10001710,Meryl,8.64,304,103,6.5,0,DL3,5,CU90
10001711,Nadean,8.48,305,108,9,0,DL1,5,CU76
10001712,Oletha,8.68,321,109,6,1,DL3,4,CU55
10001713,Philip,8.34,301,107,8,1,DL3,3,CU92
10001714,Refugia,8.56,320,110,8,0,DL3,2,CU80
10001715,Rella,8.45,311,105,7,1,DL2,3,CU88
10001716,Rina,9.04,310,106,6.5,1,DL3,4,CU6
10001717,Sadako,8.62,299,102,8.5,0,DL3,3,CU19
10001718,Sonja,7.46,290,104,6.5,0,DL3,4,CU68
10001719,Toby,7.28,296,99,6,0,DL1,2,CU63
10001720,Valentine,8.84,327,104,9,1,DL3,5,CU58
10001721,Valera,9.56,335,117,7.5,1,DL3,5,CU12
10001722,Vennie,9.48,334,119,6,1,DL3,5,CU63
10001723,Verena,8.36,310,106,8,0,DL1,4,CU37
10001724,Verline,8.22,308,108,9,0,DL3,3,CU51
10001725,Vicki,8.47,301,106,7.5,0,DL3,4,CU35
10001726,Zadie,8.66,300,100,8,1,DL2,3,CU27
10001727,Aldine,9.32,323,113,6.5,1,DL2,3,CU20
10001728,Alyne,8.71,319,112,7,1,DL2,3,CU72
10001729,Arlis,9.1,326,112,9,1,DL3,3,CU62
10001730,Belen,9.35,333,118,9,1,DL2,5,CU38
10001731,Carlyn,9.76,339,114,8.5,1,DL2,5,CU52
10001732,Clarabell,8.65,303,105,8.5,0,DL3,5,CU52
10001733,Claretta,8.56,309,105,6,0,DL1,5,CU62
10001734,Cleola,8.78,323,112,8,0,DL3,5,CU83
10001735,Dannie,9.28,333,113,8,1,DL1,5,CU88
10001736,Dotty,8.77,314,109,7.5,1,DL3,4,CU45
10001737,Elnor,8.45,312,103,7.5,0,DL3,3,CU58
10001738,Elzora,8.16,316,100,8,1,DL2,2,CU12
10001739,Emiko,9.08,326,116,8,1,DL3,2,CU74
10001740,Emmaline,9.12,318,109,6,0,DL2,1,CU63
10001741,Florie,9.15,329,110,6.5,1,DL1,2,CU89
10001742,Gracia,9.36,332,118,6,1,DL3,2,CU37
10001743,Imojean,9.44,331,115,7,1,DL2,5,CU85
10001744,Jacquelyne,9.92,340,120,7,1,DL3,4,CU33
10001745,Janey,8.96,325,112,6,1,DL2,2,CU87
10001746,Kazue,8.64,320,113,7.5,1,DL1,2,CU85
10001747,Lara,8.48,315,105,9,0,DL2,3,CU17
10001748,Lavenia,9.11,326,114,7,1,DL2,3,CU49
10001749,Loretha,9.8,339,116,7.5,1,DL2,4,CU79
10001750,Lossie,8.26,311,106,7,1,DL3,2,CU93
10001751,Lovella,9.43,334,114,9,1,DL2,4,CU5
10001752,Luana,9.28,332,116,8,1,DL2,5,CU15
10001753,Lynda,9.06,321,112,6,1,DL2,5,CU74
10001754,Marcie,8.75,324,105,9,0,DL2,3,CU83
10001755,Mariann,8.89,326,108,7.5,0,DL1,3,CU5
10001756,Maryrose,8.69,312,109,6.5,0,DL2,3,CU78
10001757,Melvia,8.34,315,105,6.5,0,DL3,3,CU60
10001758,Mitsuko,8.26,309,104,7,0,DL3,2,CU11
10001759,Modesta,8.14,306,106,8.5,0,DL2,2,CU63
10001760,Paralee,7.9,297,100,9,0,DL3,1,CU78
10001761,Paulene,7.86,315,103,8,0,DL3,1,CU19
10001762,Rebeca,7.46,298,99,8.5,0,DL2,1,CU14
10001763,Shigeko,8.5,318,109,6,0,DL2,3,CU92
10001764,Theodore,8.56,317,105,7.5,0,DL2,3,CU4
10001765,Venice,9.01,329,111,8,1,DL2,4,CU73
10001766,Vernia,8.97,322,110,9,0,DL1,5,CU80
10001767,Vlasta,8.33,302,102,7,0,DL1,3,CU1
10001768,Wilmer,8.27,313,102,7,0,DL1,3,CU2
10001769,Wynelle,7.8,293,97,6,1,DL1,2,CU92
10001770,Yuriko,7.98,311,99,8.5,0,DL2,2,CU5
10001771,Agustina,8.04,312,101,6,1,DL2,2,CU56
10001772,Aloma,9.07,334,117,6,1,DL2,5,CU28
10001773,Audree,9.13,322,110,8.5,1,DL2,4,CU62
10001774,Bernie,9.23,323,113,8.5,1,DL2,4,CU87
10001775,Carmelina,8.97,321,111,9,1,DL3,4,CU54
10001776,Catarina,8.87,320,111,7,1,DL2,4,CU15
10001777,Consuela,9.16,329,119,8,1,DL2,4,CU21
10001778,Cordie,9.04,319,110,6,0,DL2,3,CU44
10001779,Devona,8.12,309,108,8,0,DL1,3,CU25
10001780,Elene,8.27,307,102,9,0,DL3,3,CU44
10001781,Emeline,8.16,300,104,8.5,0,DL3,3,CU58
10001782,Evalena,8.42,305,107,6,0,DL1,2,CU10
10001783,Garnetta,7.88,299,100,8,0,DL3,2,CU24
10001784,Genevive,8.8,314,110,7.5,0,DL3,3,CU9
10001785,Glenice,8.32,316,106,6,0,DL2,2,CU21
10001786,Golden,9.11,327,113,6,1,DL2,4,CU67
10001787,Gordon,8.68,317,107,7,1,DL2,3,CU32
10001788,Hollis,9.44,335,118,8.5,1,DL1,5,CU15
10001789,Ilda,9.36,331,115,7.5,1,DL1,5,CU73
10001790,Janetta,9.08,324,112,8.5,1,DL2,5,CU11
10001791,Jeffie,9.16,324,111,8.5,1,DL2,5,CU57
10001792,Jinnie,8.98,323,110,6.5,1,DL2,5,CU32
10001793,Lahoma,8.94,322,114,9,1,DL3,5,CU10
10001794,Lanora,9.53,336,118,8.5,1,DL3,5,CU39
10001795,Lassie,8.76,316,109,8,0,DL3,3,CU63
10001796,Lavergne,8.52,307,107,8,1,DL3,2,CU69
10001797,Leocadia,8.26,306,105,6,0,DL1,2,CU85
10001798,Linnea,8.33,310,106,6,0,DL2,2,CU25
10001799,Loise,8.43,311,104,7.5,0,DL1,3,CU65
10001800,Lugenia,8.69,313,107,6.5,0,DL3,3,CU16
10001801,Macel,8.54,317,103,9,1,DL3,3,CU17
10001802,Maralyn,8.46,315,110,6,1,DL3,2,CU80
10001803,Margherita,9.91,340,120,9,1,DL1,5,CU7
10001804,Mickie,9.87,334,120,8.5,1,DL2,5,CU13
10001805,Mila,8.54,298,105,9,0,DL1,3,CU63
10001806,Noella,7.65,295,99,6,0,DL3,2,CU29
10001807,Norah,7.89,315,99,8,0,DL2,2,CU56
10001808,Oda,8.02,310,102,8,1,DL3,3,CU40
10001809,Orene,8.16,305,106,8.5,0,DL2,2,CU35
10001810,Orlean,8.12,301,104,8.5,1,DL1,3,CU51
10001811,Phebe,9.06,325,108,8.5,1,DL3,4,CU35
10001812,Roena,9.14,328,110,8.5,1,DL2,4,CU61
10001813,Rona,9.66,338,120,8,1,DL2,4,CU37
10001814,Rosena,9.78,333,119,6,1,DL1,5,CU43
10001815,Rubbie,9.42,331,117,7.5,1,DL1,4,CU8
10001816,Russell,9.36,330,116,6.5,1,DL3,5,CU78
10001817,Sam,9.26,322,112,7,1,DL1,4,CU33
10001818,Thelda,9.13,321,109,7,1,DL1,4,CU31
10001819,Thyra,8.97,324,110,6,1,DL3,4,CU67
10001820,Valeta,8.42,312,104,6.5,0,DL3,3,CU95
10001821,Vashti,8.75,313,103,8.5,0,DL2,3,CU21
10001822,Vicenta,8.56,316,110,8,0,DL1,3,CU17
10001823,Willena,8.79,324,113,8.5,0,DL1,4,CU84
10001824,Willette,8.45,308,109,7,0,DL2,2,CU27
10001825,Willow,8.23,305,105,7.5,0,DL2,2,CU23
10001826,Zettie,8.03,296,99,7,0,DL1,2,CU56
10001827,Alvira,8.45,306,110,8.5,0,DL3,2,CU96
10001828,Aretta,8.53,312,110,8,0,DL1,2,CU68
10001829,Calvin,8.67,318,112,6,0,DL1,3,CU76
10001830,Cherrie,9.01,324,111,8,1,DL2,4,CU32
10001831,Conchita,8.65,313,104,6,0,DL2,3,CU71
10001832,Delaine,8.33,319,106,9,1,DL3,3,CU26
10001833,Dola,8.27,312,107,8,0,DL2,2,CU44
10001834,Donnabelle,8.07,304,100,7.5,0,DL3,2,CU91
10001835,Edrie,9.31,330,113,6,1,DL3,5,CU27
10001836,Ezell,9.23,326,111,8,1,DL2,5,CU37
10001837,Florentine,9.17,325,112,7.5,1,DL1,4,CU72
10001838,Frederick,9.19,329,114,7,1,DL1,5,CU33
10001839,Fredna,8.37,310,104,6,0,DL3,3,CU27
10001840,Georgiann,7.89,299,100,7,0,DL1,1,CU86
10001841,Girtha,7.68,296,101,6,0,DL3,1,CU28
10001842,Idamae,8.15,317,103,6.5,0,DL3,2,CU95
10001843,Ivey,8.76,324,115,8.5,1,DL3,3,CU51
10001844,Jacque,9.04,325,114,6.5,1,DL1,3,CU31
10001845,Jacqulyn,8.56,314,107,6,0,DL3,2,CU27
10001846,Jeannetta,9.02,328,110,9,1,DL2,4,CU28
10001847,Julian,8.73,316,105,7.5,0,DL3,3,CU1
10001848,Julianna,8.48,311,104,7.5,0,DL3,2,CU7
10001849,Launa,8.87,324,110,8,1,DL3,3,CU6
10001850,Liddie,8.83,321,111,8,1,DL1,3,CU24
10001851,Lilah,8.57,320,104,8,1,DL1,3,CU67
10001852,Lloyd,9,316,99,9,0,DL3,2,CU68
10001853,Lorette,8.54,318,100,8.5,1,DL3,2,CU40
10001854,Louanna,9.68,335,115,9,1,DL3,4,CU81
10001855,Madolyn,9.12,321,114,6,0,DL2,4,CU5
10001856,Marcene,8.37,307,110,7,0,DL3,4,CU35
10001857,Marcine,8.56,309,99,6,0,DL1,3,CU44
10001858,Mariah,8.64,324,100,6.5,1,DL2,3,CU27
10001859,Mariel,8.76,326,102,6,1,DL2,4,CU21
10001860,Maryanna,9.34,331,119,8.5,1,DL2,4,CU94
10001861,Maxcine,9.13,327,108,9,1,DL3,5,CU69
10001862,Melinda,8.09,312,104,7.5,0,DL1,3,CU62
10001863,Mennie,8.36,308,103,8.5,1,DL3,2,CU95
10001864,Mirian,8.79,324,111,8.5,1,DL1,3,CU64
10001865,Nicolasa,8.76,325,110,7.5,1,DL1,2,CU8
10001866,Odette,8.68,313,102,8,0,DL2,3,CU20
10001867,Olivette,8.45,312,105,7.5,0,DL2,2,CU15
10001868,Omie,8.17,314,107,8.5,1,DL3,3,CU39
10001869,Onalee,9.14,327,113,7,0,DL1,4,CU94
10001870,Orma,8.34,308,108,8.5,0,DL1,4,CU16
10001871,Othella,8.22,306,105,7.5,1,DL1,2,CU2
10001872,Perlie,7.86,299,96,8.5,0,DL1,2,CU85
10001873,Pola,7.64,294,95,6,0,DL2,1,CU81
10001874,Reather,8.01,312,99,7,1,DL3,1,CU33
10001875,Roseline,7.95,315,100,7,0,DL1,1,CU45
10001876,Roxanna,8.96,322,110,9,1,DL3,3,CU48
10001877,Sachiko,9.45,329,113,6.5,1,DL1,5,CU25
10001878,Shizuko,8.62,320,101,7,0,DL2,2,CU50
10001879,Signe,8.49,308,103,8.5,0,DL2,2,CU82
10001880,Stephania,8.73,304,102,8,0,DL2,2,CU58
10001881,Sydelle,8.64,311,102,9,1,DL1,3,CU17
10001882,Tena,9.11,317,110,7,1,DL1,3,CU84
10001883,Verneda,8.79,312,106,6.5,1,DL1,3,CU21
10001884,Adelaida,8.9,321,111,9,1,DL1,3,CU21
10001885,Alethia,9.66,340,112,8.5,1,DL2,4,CU11
10001886,Alfrieda,9.26,331,116,7.5,1,DL1,5,CU17
10001887,Alys,9.19,336,118,8.5,1,DL3,5,CU44
10001888,Artelia,9.08,324,114,6,1,DL2,5,CU89
10001889,Arva,9.02,314,104,8,0,DL2,4,CU38
10001890,Birtie,9,313,109,8,0,DL3,3,CU13
10001891,Brooksie,7.65,307,105,6,0,DL1,2,CU62
10001892,Cinderella,7.87,300,102,6,0,DL2,2,CU87
10001893,Classie,7.97,302,99,8.5,0,DL1,2,CU75
10001894,Coralee,8.18,312,98,9,1,DL3,1,CU31
10001895,Dahlia,8.32,316,101,6,1,DL2,2,CU91
10001896,Darthy,8.57,317,100,8.5,0,DL2,2,CU85
10001897,Deloras,8.67,310,107,8,0,DL1,3,CU61
10001898,Dinah,9.11,320,120,8.5,0,DL3,3,CU43
