Applicant Id,Applicant Name,UID,CGPA,GRE,TOEFL,IELTS,Course Name,R_ID,Universities Applied,Degree_ID,CID,Status_ID
1000447,Sophia,100722,9.3,329,114,9,Sociology,RP-1,5,DL2,CU15,S-1
1000447,Sophia,100876,9.3,329,114,9,Sociology,RP-1,5,DL2,CU11,S-1
1000448,Lorine,100969,9.7,339,119,8,Civil Engineering,RP-2,5,DL1,CU49,S-1
1000448,Lorine,100957,9.7,339,119,8,Civil Engineering,RP-2,5,DL1,CU3,S-1
1000448,Lorine,100992,9.7,339,119,8,Civil Engineering,RP-2,5,DL1,CU68,S-1
1000448,Lorine,1001077,9.7,339,119,8,Civil Engineering,RP-2,5,DL1,CU76,S-1
1000448,Lorine,100673,9.7,339,119,8,Civil Engineering,RP-2,5,DL1,CU66,S-1
1000449,Bertie,100545,8.85,321,110,6.5,Biology,RP-1,3,DL2,CU96,S-1
1000449,Bertie,100386,8.85,321,110,6.5,Biology,RP-1,3,DL2,CU49,S-2
1000449,Bertie,100311,8.85,321,110,6.5,Biology,RP-1,3,DL2,CU20,S-2
1000450,Joanna,100648,8.4,327,111,8,Economics for Business,RP-1,4,DL3,CU61,S-1
1000450,Joanna,100107,8.4,327,111,8,Economics for Business,RP-1,4,DL3,CU37,S-1
1000450,Joanna,100358,8.4,327,111,8,Economics for Business,RP-1,4,DL3,CU42,S-2
1000450,Joanna,100558,8.4,327,111,8,Economics for Business,RP-1,4,DL3,CU72,S-1
1000451,Delphine,1001025,8.3,313,98,8.5,Project Management,RP-1,3,DL3,CU35,S-2
1000451,Delphine,100603,8.3,313,98,8.5,Project Management,RP-1,3,DL3,CU75,S-1
1000451,Delphine,100688,8.3,313,98,8.5,Project Management,RP-1,3,DL3,CU18,S-2
1000452,Zelda,100379,7.9,312,100,6.5,Operations Management,RP-1,2,DL3,CU83,S-1
1000452,Zelda,100258,7.9,312,100,6.5,Operations Management,RP-1,2,DL3,CU48,S-1
1000453,Amanda,100691,8,334,116,6,Civil Engineering,RP-1,4,DL1,CU52,S-2
1000453,Amanda,1001111,8,334,116,6,Civil Engineering,RP-1,4,DL1,CU30,S-1
1000453,Amanda,100369,8,334,116,6,Civil Engineering,RP-1,4,DL1,CU93,S-2
1000453,Amanda,100451,8,334,116,6,Civil Engineering,RP-1,4,DL1,CU65,S-2
1000454,Dessie,100142,8.1,324,112,7.5,Civil Engineering,RP-1,4,DL1,CU52,S-1
1000454,Dessie,100816,8.1,324,112,7.5,Civil Engineering,RP-1,4,DL1,CU34,S-1
1000454,Dessie,1001214,8.1,324,112,7.5,Civil Engineering,RP-1,4,DL1,CU78,S-2
1000454,Dessie,100528,8.1,324,112,7.5,Civil Engineering,RP-1,4,DL1,CU54,S-2
1000455,Ima,1001058,8,322,110,8,Leadership and Management,RP-2,3,DL3,CU69,S-1
1000455,Ima,100205,8,322,110,8,Leadership and Management,RP-2,3,DL3,CU83,S-2
1000455,Ima,100676,8,322,110,8,Leadership and Management,RP-2,3,DL3,CU59,S-1
1000456,Sheila,100523,7.7,320,103,7.5,Marketing Management,RP-2,3,DL3,CU75,S-1
1000456,Sheila,100225,7.7,320,103,7.5,Marketing Management,RP-2,3,DL3,CU97,S-1
1000456,Sheila,1001290,7.7,320,103,7.5,Marketing Management,RP-2,3,DL3,CU90,S-1
1000457,Jaunita,1001158,7.4,316,102,6,Computer Science,RP-2,3,DL1,CU45,S-1
1000457,Jaunita,1001172,7.4,316,102,6,Computer Science,RP-2,3,DL1,CU90,S-1
1000457,Jaunita,1001013,7.4,316,102,6,Computer Science,RP-2,3,DL1,CU36,S-1
1000458,Joe,100293,7.6,298,99,6,History,RP-2,2,DL2,CU19,S-2
1000458,Joe,100225,7.6,298,99,6,History,RP-2,2,DL2,CU97,S-2
1000459,Pansy,100921,6.8,300,99,6,Information Technology,RP-1,1,DL1,CU60,S-2
1000460,Winona,1001206,8.3,311,104,7.5,Computer Science,RP-2,2,DL1,CU36,S-2
1000460,Winona,10027,8.3,311,104,7.5,Computer Science,RP-2,2,DL1,CU75,S-1
1000461,Leta,100433,8.1,309,100,7.5,Business Communication,RP-2,2,DL3,CU42,S-1
1000461,Leta,100916,8.1,309,100,7.5,Business Communication,RP-2,2,DL3,CU60,S-2
1000462,Iola,100844,8.2,307,101,9,Cost Accounting,RP-2,3,DL3,CU68,S-1
1000462,Iola,100382,8.2,307,101,9,Cost Accounting,RP-2,3,DL3,CU96,S-1
1000462,Iola,100957,8.2,307,101,9,Cost Accounting,RP-2,3,DL3,CU3,S-1
1000463,Alene,100471,8.2,304,105,6,Human Resource Management,RP-1,2,DL3,CU48,S-1
1000463,Alene,1001121,8.2,304,105,6,Human Resource Management,RP-1,2,DL3,CU5,S-2
1000464,Katharine,1001172,8.5,315,107,9,Supply Chain Management,RP-1,2,DL3,CU90,S-1
1000464,Katharine,100456,8.5,315,107,9,Supply Chain Management,RP-1,2,DL3,CU42,S-1
1000465,Beryl,100222,8.7,325,111,7.5,Mathematics,RP-2,3,DL1,CU52,S-2
1000465,Beryl,1001272,8.7,325,111,7.5,Mathematics,RP-2,3,DL1,CU24,S-1
1000465,Beryl,1001007,8.7,325,111,7.5,Mathematics,RP-2,3,DL1,CU33,S-1
1000466,Laurel,1001058,8.92,325,112,6.5,Computer Science,RP-2,4,DL1,CU69,S-2
1000466,Laurel,100731,8.92,325,112,6.5,Computer Science,RP-2,4,DL1,CU32,S-2
1000466,Laurel,100753,8.92,325,112,6.5,Computer Science,RP-2,4,DL1,CU77,S-2
1000466,Laurel,100908,8.92,325,112,6.5,Computer Science,RP-2,4,DL1,CU60,S-2
1000467,Jenny,1001242,9.02,327,114,6,Finance,RP-2,3,DL2,CU36,S-2
1000467,Jenny,100394,9.02,327,114,6,Finance,RP-2,3,DL2,CU13,S-1
1000467,Jenny,100722,9.02,327,114,6,Finance,RP-2,3,DL2,CU15,S-1
1000468,Dortha,100259,8.64,316,107,8,Education,RP-1,2,DL2,CU80,S-1
1000468,Dortha,100189,8.64,316,107,8,Education,RP-1,2,DL2,CU52,S-1
1000469,Bennie,1001291,9.22,318,109,7.5,Data Science,RP-1,3,DL2,CU64,S-1
1000469,Bennie,100918,9.22,318,109,7.5,Data Science,RP-1,3,DL2,CU24,S-1
1000469,Bennie,100526,9.22,318,109,7.5,Data Science,RP-1,3,DL2,CU82,S-1
1000470,Ester,1001114,9.16,328,115,8,Information Systems,RP-1,4,DL3,CU4,S-1
1000470,Ester,100775,9.16,328,115,8,Information Systems,RP-1,4,DL3,CU40,S-1
1000470,Ester,1001205,9.16,328,115,8,Information Systems,RP-1,4,DL3,CU11,S-2
1000470,Ester,1001209,9.16,328,115,8,Information Systems,RP-1,4,DL3,CU33,S-2
1000471,Tillie,100594,9.64,332,118,8,Project Management,RP-1,5,DL3,CU73,S-1
1000471,Tillie,100441,9.64,332,118,8,Project Management,RP-1,5,DL3,CU9,S-2
1000471,Tillie,1001158,9.64,332,118,8,Project Management,RP-1,5,DL3,CU45,S-1
1000471,Tillie,1001289,9.64,332,118,8,Project Management,RP-1,5,DL3,CU39,S-2
1000471,Tillie,100546,9.64,332,118,8,Project Management,RP-1,5,DL3,CU31,S-2
1000472,Gussie,100345,9.76,336,112,7.5,International Business,RP-1,5,DL3,CU1,S-1
1000472,Gussie,100808,9.76,336,112,7.5,International Business,RP-1,5,DL3,CU50,S-1
1000472,Gussie,100482,9.76,336,112,7.5,International Business,RP-1,5,DL3,CU79,S-2
1000472,Gussie,100127,9.76,336,112,7.5,International Business,RP-1,5,DL3,CU87,S-1
1000472,Gussie,100998,9.76,336,112,7.5,International Business,RP-1,5,DL3,CU88,S-1
1000473,Sonia,1001158,9.45,321,111,9,Electrical Engineering,RP-1,5,DL1,CU45,S-1
1000473,Sonia,100470,9.45,321,111,9,Electrical Engineering,RP-1,5,DL1,CU71,S-1
1000473,Sonia,1001163,9.45,321,111,9,Electrical Engineering,RP-1,5,DL1,CU28,S-2
1000473,Sonia,100576,9.45,321,111,9,Electrical Engineering,RP-1,5,DL1,CU62,S-2
1000473,Sonia,100658,9.45,321,111,9,Electrical Engineering,RP-1,5,DL1,CU34,S-1
1000474,Faith,1001164,9.04,314,108,9,Information Technology,RP-1,4,DL1,CU40,S-1
1000474,Faith,100380,9.04,314,108,9,Information Technology,RP-1,4,DL1,CU35,S-2
1000474,Faith,100956,9.04,314,108,9,Information Technology,RP-1,4,DL1,CU17,S-1
1000474,Faith,100753,9.04,314,108,9,Information Technology,RP-1,4,DL1,CU77,S-1
1000475,Marietta,100675,8.9,314,106,8,Information Technology,RP-2,3,DL1,CU13,S-2
1000475,Marietta,100770,8.9,314,106,8,Information Technology,RP-2,3,DL1,CU80,S-2
1000475,Marietta,1001291,8.9,314,106,8,Information Technology,RP-2,3,DL1,CU64,S-1
1000476,Carole,100102,8.56,329,114,7,Mathematics,RP-1,2,DL1,CU80,S-1
1000476,Carole,100942,8.56,329,114,7,Mathematics,RP-1,2,DL1,CU56,S-1
1000477,Vilma,1001013,8.72,327,112,6.5,Operations Management,RP-1,3,DL3,CU36,S-1
1000477,Vilma,100859,8.72,327,112,6.5,Operations Management,RP-1,3,DL3,CU32,S-1
1000477,Vilma,100112,8.72,327,112,6.5,Operations Management,RP-1,3,DL3,CU87,S-1
1000478,Leora,100956,8.22,301,99,7,International Business,RP-2,2,DL3,CU17,S-2
1000478,Leora,1001291,8.22,301,99,7,International Business,RP-2,2,DL3,CU64,S-1
1000479,Maudie,100626,7.54,296,95,6,Environmental Science,RP-1,2,DL2,CU79,S-1
1000479,Maudie,1001209,7.54,296,95,6,Environmental Science,RP-1,2,DL2,CU33,S-1
1000480,Ione,100904,7.36,294,93,8,Organizational Behavior,RP-2,1,DL3,CU72,S-1
1000481,Retha,1001282,8.02,312,105,7,Entrepreneurship,RP-1,3,DL3,CU19,S-1
1000481,Retha,100712,8.02,312,105,7,Entrepreneurship,RP-1,3,DL3,CU73,S-1
1000481,Retha,1001211,8.02,312,105,7,Entrepreneurship,RP-1,3,DL3,CU10,S-1
1000482,Doreen,1001145,9.5,340,120,9,Mechanical Engineering,RP-1,4,DL1,CU7,S-1
1000482,Doreen,1001290,9.5,340,120,9,Mechanical Engineering,RP-1,4,DL1,CU90,S-2
1000482,Doreen,100779,9.5,340,120,9,Mechanical Engineering,RP-1,4,DL1,CU44,S-2
1000482,Doreen,100424,9.5,340,120,9,Mechanical Engineering,RP-1,4,DL1,CU26,S-1
1000483,Isabell,1001110,9.22,320,110,7,Project Management,RP-1,5,DL3,CU30,S-1
1000483,Isabell,1001011,9.22,320,110,7,Project Management,RP-1,5,DL3,CU16,S-1
1000483,Isabell,1001162,9.22,320,110,7,Project Management,RP-1,5,DL3,CU35,S-1
1000483,Isabell,100505,9.22,320,110,7,Project Management,RP-1,5,DL3,CU82,S-2
1000483,Isabell,100534,9.22,320,110,7,Project Management,RP-1,5,DL3,CU74,S-2
1000484,Claudine,100515,9.36,322,115,8,Project Management,RP-1,5,DL3,CU94,S-2
1000484,Claudine,1001158,9.36,322,115,8,Project Management,RP-1,5,DL3,CU45,S-1
1000484,Claudine,100530,9.36,322,115,8,Project Management,RP-1,5,DL3,CU74,S-1
1000484,Claudine,100576,9.36,322,115,8,Project Management,RP-1,5,DL3,CU62,S-1
1000484,Claudine,1001211,9.36,322,115,8,Project Management,RP-1,5,DL3,CU10,S-2
1000485,Rosalind,100103,9.45,340,115,6,Information Technology,RP-1,5,DL1,CU43,S-2
1000485,Rosalind,1001012,9.45,340,115,6,Information Technology,RP-1,5,DL1,CU50,S-2
1000485,Rosalind,1001076,9.45,340,115,6,Information Technology,RP-1,5,DL1,CU74,S-2
1000485,Rosalind,100970,9.45,340,115,6,Information Technology,RP-1,5,DL1,CU95,S-1
1000485,Rosalind,100258,9.45,340,115,6,Information Technology,RP-1,5,DL1,CU48,S-2
1000486,Sandra,1001094,8.66,319,103,7,Environmental Science,RP-2,4,DL2,CU31,S-1
1000486,Sandra,100209,8.66,319,103,7,Environmental Science,RP-2,4,DL2,CU52,S-1
1000486,Sandra,100357,8.66,319,103,7,Environmental Science,RP-2,4,DL2,CU87,S-1
1000486,Sandra,100153,8.66,319,103,7,Environmental Science,RP-2,4,DL2,CU12,S-1
1000487,Freida,100103,8.42,315,106,6,Supply Chain Management,RP-2,3,DL3,CU43,S-1
1000487,Freida,100620,8.42,315,106,6,Supply Chain Management,RP-2,3,DL3,CU59,S-1
1000487,Freida,100782,8.42,315,106,6,Supply Chain Management,RP-2,3,DL3,CU76,S-2
1000488,Marjory,100997,8.28,317,107,9,Corporate Finance,RP-2,2,DL3,CU73,S-2
1000488,Marjory,100695,8.28,317,107,9,Corporate Finance,RP-2,2,DL3,CU70,S-2
1000489,Myrna,1001168,8.14,314,108,7,Electrical Engineering,RP-2,3,DL2,CU46,S-2
1000489,Myrna,100606,8.14,314,108,7,Electrical Engineering,RP-2,3,DL2,CU95,S-1
1000489,Myrna,100844,8.14,314,108,7,Electrical Engineering,RP-2,3,DL2,CU68,S-1
1000490,Madeleine,1001160,8.76,316,109,9,Project Management,RP-1,4,DL3,CU84,S-2
1000490,Madeleine,100925,8.76,316,109,9,Project Management,RP-1,4,DL3,CU4,S-1
1000490,Madeleine,100779,8.76,316,109,9,Project Management,RP-1,4,DL3,CU44,S-1
1000490,Madeleine,100275,8.76,316,109,9,Project Management,RP-1,4,DL3,CU13,S-1
1000491,Valeria,100182,7.92,318,106,9,Mechanical Engineering,RP-1,2,DL1,CU12,S-2
1000491,Valeria,100268,7.92,318,106,9,Mechanical Engineering,RP-1,2,DL1,CU41,S-2
1000492,Charlie,100913,7.66,299,97,7.5,Aerospace Engineering,RP-2,3,DL2,CU53,S-1
1000492,Charlie,1001035,7.66,299,97,7.5,Aerospace Engineering,RP-2,3,DL2,CU76,S-1
1000492,Charlie,100591,7.66,299,97,7.5,Aerospace Engineering,RP-2,3,DL2,CU56,S-1
1000493,Bonita,1001131,8.03,298,98,6,Cost Accounting,RP-2,2,DL3,CU8,S-1
1000493,Bonita,100105,8.03,298,98,6,Cost Accounting,RP-2,2,DL3,CU54,S-2
1000494,Julie,1001058,7.88,301,97,7,Information Systems,RP-1,2,DL3,CU69,S-2
1000494,Julie,100697,7.88,301,97,7,Information Systems,RP-1,2,DL3,CU49,S-1
1000495,Margret,100643,7.66,303,99,8,Electrical Engineering,RP-2,3,DL1,CU83,S-2
1000495,Margret,100990,7.66,303,99,8,Electrical Engineering,RP-2,3,DL1,CU78,S-2
1000495,Margret,100480,7.66,303,99,8,Electrical Engineering,RP-2,3,DL1,CU25,S-1
1000496,Ardis,1001064,7.84,304,100,6,Strategic Management,RP-2,4,DL3,CU28,S-2
1000496,Ardis,1001036,7.84,304,100,6,Strategic Management,RP-2,4,DL3,CU76,S-1
1000496,Ardis,100669,7.84,304,100,6,Strategic Management,RP-2,4,DL3,CU81,S-2
1000496,Ardis,100764,7.84,304,100,6,Strategic Management,RP-2,4,DL3,CU18,S-2
1000497,Janis,100610,8,306,100,9,Statistics,RP-2,2,DL2,CU26,S-2
1000497,Janis,1001065,8,306,100,9,Statistics,RP-2,2,DL2,CU11,S-2
1000498,Petra,1001272,8.96,331,120,6.5,Aerospace Engineering,RP-1,3,DL2,CU24,S-1
1000498,Petra,10069,8.96,331,120,6.5,Aerospace Engineering,RP-1,3,DL2,CU53,S-1
1000498,Petra,100925,8.96,331,120,6.5,Aerospace Engineering,RP-1,3,DL2,CU4,S-1
1000499,Valerie,100775,9.24,332,119,7.5,Human Resource Management,RP-1,4,DL3,CU40,S-2
1000499,Valerie,100956,9.24,332,119,7.5,Human Resource Management,RP-1,4,DL3,CU17,S-1
1000499,Valerie,100830,9.24,332,119,7.5,Human Resource Management,RP-1,4,DL3,CU70,S-1
1000499,Valerie,100324,9.24,332,119,7.5,Human Resource Management,RP-1,4,DL3,CU83,S-1
1000500,Verla,100222,8.88,323,113,7.5,Data Science,RP-1,3,DL1,CU52,S-1
1000500,Verla,1001218,8.88,323,113,7.5,Data Science,RP-1,3,DL1,CU70,S-2
1000500,Verla,1001131,8.88,323,113,7.5,Data Science,RP-1,3,DL1,CU8,S-2
1000501,Dawn,1001058,8.46,322,107,9,Biomedical Engineering,RP-1,3,DL1,CU69,S-1
1000501,Dawn,1001160,8.46,322,107,9,Biomedical Engineering,RP-1,3,DL1,CU84,S-1
1000501,Dawn,100242,8.46,322,107,9,Biomedical Engineering,RP-1,3,DL1,CU37,S-2
1000502,Erna,1001168,8.12,312,105,7.5,Operations Management,RP-2,2,DL3,CU46,S-1
1000502,Erna,100936,8.12,312,105,7.5,Operations Management,RP-2,2,DL3,CU59,S-2
1000503,Birdie,1001160,8.25,314,106,9,Civil Engineering,RP-2,2,DL1,CU84,S-1
1000503,Birdie,1001216,8.25,314,106,9,Civil Engineering,RP-2,2,DL1,CU31,S-2
1000504,Edwina,1001058,8.47,317,104,9,Biology,RP-2,2,DL2,CU69,S-1
1000504,Edwina,1001165,8.47,317,104,9,Biology,RP-2,2,DL2,CU34,S-1
1000505,Rosalyn,1001058,9.05,326,112,6.5,Cost Accounting,RP-1,3,DL3,CU69,S-1
1000505,Rosalyn,100413,9.05,326,112,6.5,Cost Accounting,RP-1,3,DL3,CU4,S-1
1000505,Rosalyn,1001168,9.05,326,112,6.5,Cost Accounting,RP-1,3,DL3,CU46,S-2
1000506,Arleen,1001071,8.78,316,110,8,Environmental Science,RP-1,3,DL2,CU51,S-1
1000506,Arleen,100553,8.78,316,110,8,Environmental Science,RP-1,3,DL2,CU79,S-2
1000506,Arleen,1001056,8.78,316,110,8,Environmental Science,RP-1,3,DL2,CU77,S-1
1000507,Manuela,100131,9.18,329,111,9,Computer Science,RP-1,4,DL1,CU87,S-2
1000507,Manuela,100386,9.18,329,111,9,Computer Science,RP-1,4,DL1,CU49,S-1
1000507,Manuela,100983,9.18,329,111,9,Computer Science,RP-1,4,DL1,CU83,S-1
1000507,Manuela,100769,9.18,329,111,9,Computer Science,RP-1,4,DL1,CU18,S-1
1000508,Esperanza,1001211,9.46,338,117,8.5,Electrical Engineering,RP-1,4,DL1,CU10,S-2
1000508,Esperanza,1001056,9.46,338,117,8.5,Electrical Engineering,RP-1,4,DL1,CU77,S-2
1000508,Esperanza,100591,9.46,338,117,8.5,Electrical Engineering,RP-1,4,DL1,CU56,S-1
1000508,Esperanza,10055,9.46,338,117,8.5,Electrical Engineering,RP-1,4,DL1,CU55,S-1
1000509,Wilhelmina,1001237,9.38,331,116,8,Chemistry,RP-1,5,DL2,CU39,S-2
1000509,Wilhelmina,100541,9.38,331,116,8,Chemistry,RP-1,5,DL2,CU63,S-2
1000509,Wilhelmina,1001065,9.38,331,116,8,Chemistry,RP-1,5,DL2,CU11,S-1
1000509,Wilhelmina,100784,9.38,331,116,8,Chemistry,RP-1,5,DL2,CU71,S-2
1000509,Wilhelmina,100777,9.38,331,116,8,Chemistry,RP-1,5,DL2,CU96,S-1
1000510,Zella,100591,8.64,304,103,7.5,Chemistry,RP-2,5,DL2,CU56,S-1
1000510,Zella,100316,8.64,304,103,7.5,Chemistry,RP-2,5,DL2,CU74,S-1
1000510,Zella,100106,8.64,304,103,7.5,Chemistry,RP-2,5,DL2,CU72,S-1
1000510,Zella,100208,8.64,304,103,7.5,Chemistry,RP-2,5,DL2,CU41,S-1
1000510,Zella,100345,8.64,304,103,7.5,Chemistry,RP-2,5,DL2,CU1,S-2
1000511,Monica,1001201,8.48,305,108,7.5,Corporate Finance,RP-2,5,DL3,CU31,S-2
1000511,Monica,100533,8.48,305,108,7.5,Corporate Finance,RP-2,5,DL3,CU73,S-1
1000511,Monica,1001245,8.48,305,108,7.5,Corporate Finance,RP-2,5,DL3,CU79,S-1
1000511,Monica,100601,8.48,305,108,7.5,Corporate Finance,RP-2,5,DL3,CU3,S-1
1000511,Monica,100256,8.48,305,108,7.5,Corporate Finance,RP-2,5,DL3,CU18,S-2
1000512,Twila,100177,8.68,321,109,6.5,Entrepreneurship,RP-1,4,DL3,CU37,S-2
1000512,Twila,1001168,8.68,321,109,6.5,Entrepreneurship,RP-1,4,DL3,CU46,S-1
1000512,Twila,100193,8.68,321,109,6.5,Entrepreneurship,RP-1,4,DL3,CU59,S-2
1000512,Twila,1001165,8.68,321,109,6.5,Entrepreneurship,RP-1,4,DL3,CU34,S-1
1000513,Pearline,1001237,8.34,301,107,7.5,Computer Science,RP-1,3,DL1,CU39,S-1
1000513,Pearline,1001254,8.34,301,107,7.5,Computer Science,RP-1,3,DL1,CU30,S-1
1000513,Pearline,100929,8.34,301,107,7.5,Computer Science,RP-1,3,DL1,CU91,S-2
1000514,Gail,1001294,8.56,320,110,6,International Business,RP-2,2,DL3,CU47,S-1
1000514,Gail,100114,8.56,320,110,6,International Business,RP-2,2,DL3,CU54,S-2
1000515,Lucia,100591,8.45,311,105,6,Biomedical Engineering,RP-1,3,DL1,CU56,S-1
1000515,Lucia,100213,8.45,311,105,6,Biomedical Engineering,RP-1,3,DL1,CU31,S-2
1000515,Lucia,100113,8.45,311,105,6,Biomedical Engineering,RP-1,3,DL1,CU75,S-2
1000516,Shirlee,100705,9.04,310,106,6,Mathematics,RP-1,4,DL1,CU61,S-2
1000516,Shirlee,1001164,9.04,310,106,6,Mathematics,RP-1,4,DL1,CU40,S-1
1000516,Shirlee,100327,9.04,310,106,6,Mathematics,RP-1,4,DL1,CU20,S-2
1000516,Shirlee,100199,9.04,310,106,6,Mathematics,RP-1,4,DL1,CU48,S-2
1000517,Verda,100435,8.62,299,102,6.5,Political Science,RP-2,3,DL2,CU51,S-2
1000517,Verda,100808,8.62,299,102,6.5,Political Science,RP-2,3,DL2,CU50,S-2
1000517,Verda,100928,8.62,299,102,6.5,Political Science,RP-2,3,DL2,CU91,S-1
1000518,Belva,100926,7.46,290,104,9,Data Science,RP-2,4,DL1,CU42,S-1
1000518,Belva,100123,7.46,290,104,9,Data Science,RP-2,4,DL1,CU14,S-1
1000518,Belva,100957,7.46,290,104,9,Data Science,RP-2,4,DL1,CU3,S-2
1000518,Belva,100686,7.46,290,104,9,Data Science,RP-2,4,DL1,CU66,S-1
1000519,Georgette,100735,7.28,296,99,7,Electrical Engineering,RP-2,2,DL1,CU72,S-1
1000519,Georgette,1001291,7.28,296,99,7,Electrical Engineering,RP-2,2,DL1,CU64,S-1
1000520,Rae,100844,8.84,327,104,6.5,Chemistry,RP-1,5,DL2,CU68,S-1
1000520,Rae,100490,8.84,327,104,6.5,Chemistry,RP-1,5,DL2,CU80,S-2
1000520,Rae,1001168,8.84,327,104,6.5,Chemistry,RP-1,5,DL2,CU46,S-1
1000520,Rae,100541,8.84,327,104,6.5,Chemistry,RP-1,5,DL2,CU63,S-2
1000520,Rae,100942,8.84,327,104,6.5,Chemistry,RP-1,5,DL2,CU56,S-1
1000521,Augusta,1001014,9.56,335,117,8.5,International Business,RP-1,5,DL3,CU16,S-2
1000521,Augusta,100825,9.56,335,117,8.5,International Business,RP-1,5,DL3,CU95,S-1
1000521,Augusta,1001272,9.56,335,117,8.5,International Business,RP-1,5,DL3,CU24,S-2
1000521,Augusta,100784,9.56,335,117,8.5,International Business,RP-1,5,DL3,CU71,S-1
1000521,Augusta,100401,9.56,335,117,8.5,International Business,RP-1,5,DL3,CU18,S-1
1000522,Isabella,1001270,9.48,334,119,7.5,Education,RP-1,5,DL2,CU30,S-1
1000522,Isabella,100956,9.48,334,119,7.5,Education,RP-1,5,DL2,CU17,S-2
1000522,Isabella,100980,9.48,334,119,7.5,Education,RP-1,5,DL2,CU21,S-2
1000522,Isabella,1001168,9.48,334,119,7.5,Education,RP-1,5,DL2,CU46,S-1
1000522,Isabella,100515,9.48,334,119,7.5,Education,RP-1,5,DL2,CU94,S-2
1000523,Lauretta,1001160,8.36,310,106,8.5,Education,RP-2,4,DL2,CU84,S-2
1000523,Lauretta,100672,8.36,310,106,8.5,Education,RP-2,4,DL2,CU32,S-2
1000523,Lauretta,100260,8.36,310,106,8.5,Education,RP-2,4,DL2,CU4,S-2
1000523,Lauretta,1001075,8.36,310,106,8.5,Education,RP-2,4,DL2,CU18,S-1
1000524,Alfreda,100576,8.22,308,108,8.5,Physics,RP-2,3,DL2,CU62,S-1
1000524,Alfreda,100345,8.22,308,108,8.5,Physics,RP-2,3,DL2,CU1,S-1
1000524,Alfreda,1001070,8.22,308,108,8.5,Physics,RP-2,3,DL2,CU50,S-2
1000525,Oma,1001294,8.47,301,106,6.5,Aerospace Engineering,RP-2,4,DL1,CU47,S-1
1000525,Oma,100185,8.47,301,106,6.5,Aerospace Engineering,RP-2,4,DL1,CU30,S-1
1000525,Oma,1001259,8.47,301,106,6.5,Aerospace Engineering,RP-2,4,DL1,CU38,S-2
1000525,Oma,100938,8.47,301,106,6.5,Aerospace Engineering,RP-2,4,DL1,CU59,S-1
1000526,Francisca,100380,8.66,300,100,8,Civil Engineering,RP-1,3,DL1,CU35,S-1
1000526,Francisca,100922,8.66,300,100,8,Civil Engineering,RP-1,3,DL1,CU41,S-1
1000526,Francisca,100230,8.66,300,100,8,Civil Engineering,RP-1,3,DL1,CU70,S-1
1000527,Josefina,1001136,9.32,323,113,8.5,Philosophy,RP-1,3,DL2,CU57,S-2
1000527,Josefina,100315,9.32,323,113,8.5,Philosophy,RP-1,3,DL2,CU25,S-1
1000527,Josefina,100576,9.32,323,113,8.5,Philosophy,RP-1,3,DL2,CU62,S-1
1000528,Vernice,1001155,8.71,319,112,8.5,Corporate Finance,RP-1,3,DL3,CU86,S-2
1000528,Vernice,100327,8.71,319,112,8.5,Corporate Finance,RP-1,3,DL3,CU20,S-2
1000528,Vernice,100861,8.71,319,112,8.5,Corporate Finance,RP-1,3,DL3,CU92,S-2
1000529,Bobby,100669,9.1,326,112,8.5,Civil Engineering,RP-1,3,DL1,CU81,S-1
1000529,Bobby,100470,9.1,326,112,8.5,Civil Engineering,RP-1,3,DL1,CU71,S-1
1000529,Bobby,100286,9.1,326,112,8.5,Civil Engineering,RP-1,3,DL1,CU65,S-2
1000530,Dorotha,1001294,9.35,333,118,9,Biology,RP-1,5,DL2,CU47,S-2
1000530,Dorotha,100676,9.35,333,118,9,Biology,RP-1,5,DL2,CU59,S-1
1000530,Dorotha,100460,9.35,333,118,9,Biology,RP-1,5,DL2,CU37,S-1
1000530,Dorotha,100998,9.35,333,118,9,Biology,RP-1,5,DL2,CU88,S-1
1000530,Dorotha,1001209,9.35,333,118,9,Biology,RP-1,5,DL2,CU33,S-2
1000531,Juana,100369,9.76,339,114,6.5,Organizational Behavior,RP-1,5,DL3,CU93,S-2
1000531,Juana,100686,9.76,339,114,6.5,Organizational Behavior,RP-1,5,DL3,CU66,S-2
1000531,Juana,1001131,9.76,339,114,6.5,Organizational Behavior,RP-1,5,DL3,CU8,S-1
1000531,Juana,1001272,9.76,339,114,6.5,Organizational Behavior,RP-1,5,DL3,CU24,S-1
1000531,Juana,1001058,9.76,339,114,6.5,Organizational Behavior,RP-1,5,DL3,CU69,S-1
1000532,Roxie,100753,8.65,303,105,9,Human Resource Management,RP-2,5,DL3,CU77,S-1
1000532,Roxie,100324,8.65,303,105,9,Human Resource Management,RP-2,5,DL3,CU83,S-1
1000532,Roxie,100722,8.65,303,105,9,Human Resource Management,RP-2,5,DL3,CU15,S-1
1000532,Roxie,100815,8.65,303,105,9,Human Resource Management,RP-2,5,DL3,CU70,S-1
1000532,Roxie,1001287,8.65,303,105,9,Human Resource Management,RP-2,5,DL3,CU28,S-1
1000533,Delma,100956,8.56,309,105,7,Computer Science,RP-2,5,DL1,CU17,S-1
1000533,Delma,100876,8.56,309,105,7,Computer Science,RP-2,5,DL1,CU11,S-1
1000533,Delma,100672,8.56,309,105,7,Computer Science,RP-2,5,DL1,CU32,S-2
